name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_5_7|567900|631|1120|1000|900|0|5|DeterministicBackoffFbe|94613,312202852612
Test_5_8|647100|719|1133|1000|900|0|5|DeterministicBackoffFbe|83223,922114047295
Test_5_9|643500|715|1116|1000|900|0|5|DeterministicBackoffFbe|83772,02797202798
Test_5_10|619200|688|1110|1000|900|0|5|DeterministicBackoffFbe|87164,244186046519
Test_5_11|654300|727|1104|1000|900|0|5|DeterministicBackoffFbe|82331,4993122421
Test_5_12|539100|599|1047|1000|900|0|5|DeterministicBackoffFbe|99829,716193656102
Test_5_13|656100|729|1166|1000|900|0|5|DeterministicBackoffFbe|82283,950617283961
Test_5_14|668700|743|1129|1000|900|0|5|DeterministicBackoffFbe|80671,601615074032
Test_5_15|595800|662|1105|1000|900|0|5|DeterministicBackoffFbe|90457,703927492446
Test_5_16|528300|587|1083|1000|900|0|5|DeterministicBackoffFbe|102206,13287904601
Test_5_17|603000|670|1119|1000|900|0|5|DeterministicBackoffFbe|89456,716417910458
Test_5_18|680400|756|1143|1000|900|0|5|DeterministicBackoffFbe|79316,137566137579
Test_5_19|652500|725|1127|1000|900|0|5|DeterministicBackoffFbe|82638,620689655188
Test_5_20|647100|719|1137|1000|900|0|5|DeterministicBackoffFbe|83205,841446453414
Test_5_21|594900|661|1066|1000|900|0|5|DeterministicBackoffFbe|90511,346444780647
Test_5_22|596700|663|1104|1000|900|0|5|DeterministicBackoffFbe|90327,300150829571
Test_5_23|594900|661|1135|1000|900|0|5|DeterministicBackoffFbe|90531,01361573374
Test_5_24|651600|724|1182|1000|900|0|5|DeterministicBackoffFbe|82774,861878453041
Test_5_25|683100|759|1139|1000|900|0|5|DeterministicBackoffFbe|78851,11989459816
Test_5_26|595800|662|1110|1000|900|0|5|DeterministicBackoffFbe|90507,552870090643
Test_5_27|522000|580|1030|1000|900|0|5|DeterministicBackoffFbe|103410,3448275862
Test_5_28|654300|727|1163|1000|900|0|5|DeterministicBackoffFbe|82339,752407152686
Test_5_29|649800|722|1134|1000|900|0|5|DeterministicBackoffFbe|82549,861495844889
Test_5_30|628200|698|1127|1000|900|0|5|DeterministicBackoffFbe|85934,097421203449
Test_5_31|663300|737|1174|1000|900|0|5|DeterministicBackoffFbe|81196,743554952525
Test_5_32|566100|629|1062|1000|900|0|5|DeterministicBackoffFbe|95367,249602543729
Test_1_1|17998200|19998|2|1000|900|0|1|DeterministicBackoffFbe|2999,9499949994997
Test_1_2|17999100|19999|2|1000|900|0|1|DeterministicBackoffFbe|2999,8499924996249
Test_2_1|10755900|11951|77|1000|900|0|2|DeterministicBackoffFbe|5019,1615764371181
Test_2_2|10780200|11978|78|1000|900|0|2|DeterministicBackoffFbe|5008,0146936049423
Test_2_3|10704600|11894|78|1000|900|0|2|DeterministicBackoffFbe|5039,4316462081715
Test_2_4|10740600|11934|76|1000|900|0|2|DeterministicBackoffFbe|5026,8141444612029
Test_3_1|2795400|3106|4131|1000|900|0|3|DeterministicBackoffFbe|19311,332904056664
Test_3_2|2658600|2954|4134|1000|900|0|3|DeterministicBackoffFbe|20294,177386594445
Test_3_3|2581200|2868|4093|1000|900|0|3|DeterministicBackoffFbe|20912,133891213391
Test_3_4|2560500|2845|4036|1000|900|0|3|DeterministicBackoffFbe|21086,467486818983
Test_3_5|2847600|3164|4177|1000|900|0|3|DeterministicBackoffFbe|18949,431099873578
Test_3_6|2739600|3044|4218|1000|900|0|3|DeterministicBackoffFbe|19708,935611038109
Test_3_7|2729700|3033|4141|1000|900|0|3|DeterministicBackoffFbe|19770,194526871084
Test_3_8|2684700|2983|4031|1000|900|0|3|DeterministicBackoffFbe|20107,274555816293
Test_4_1|1341000|1490|2254|1000|900|0|4|DeterministicBackoffFbe|40208,053691275163
Test_4_2|1367100|1519|2207|1000|900|0|4|DeterministicBackoffFbe|39469,387755102041
Test_4_3|1446300|1607|2297|1000|900|0|4|DeterministicBackoffFbe|37300,560049782202
Test_4_4|1189800|1322|2170|1000|900|0|4|DeterministicBackoffFbe|45362,329803328292
Test_4_5|1380600|1534|2229|1000|900|0|4|DeterministicBackoffFbe|39016,949152542373
Test_4_6|1297800|1442|2282|1000|900|0|4|DeterministicBackoffFbe|41572,122052704573
Test_4_7|1223100|1359|2192|1000|900|0|4|DeterministicBackoffFbe|44128,035320088304
Test_4_8|1159200|1288|2164|1000|900|0|4|DeterministicBackoffFbe|46549,689440993789
Test_4_9|1188900|1321|2158|1000|900|0|4|DeterministicBackoffFbe|45339,894019682055
Test_4_10|1271700|1413|2205|1000|900|0|4|DeterministicBackoffFbe|42443,736730360935
Test_4_11|1143900|1271|2104|1000|900|0|4|DeterministicBackoffFbe|47092,840283241538
Test_4_12|1345500|1495|2205|1000|900|0|4|DeterministicBackoffFbe|40096,989966555178
Test_4_13|1214100|1349|2128|1000|900|0|4|DeterministicBackoffFbe|44446,997776130469
Test_4_14|1344600|1494|2243|1000|900|0|4|DeterministicBackoffFbe|40156,626506024091
Test_4_15|1222200|1358|2185|1000|900|0|4|DeterministicBackoffFbe|44173,048600883652
Test_4_16|1341000|1490|2212|1000|900|0|4|DeterministicBackoffFbe|40243,624161073829
Test_5_1|604800|672|1068|1000|900|0|5|DeterministicBackoffFbe|88916,666666666672
Test_5_2|670500|745|1168|1000|900|0|5|DeterministicBackoffFbe|80487,248322147658
Test_5_3|571500|635|1065|1000|900|0|5|DeterministicBackoffFbe|94440,944881889765
Test_5_4|624600|694|1124|1000|900|0|5|DeterministicBackoffFbe|86423,631123919316
Test_5_5|629100|699|1094|1000|900|0|5|DeterministicBackoffFbe|85742,489270386272
Test_5_6|630000|700|1121|1000|900|0|5|DeterministicBackoffFbe|85634,28571428571
Test_5_7|674100|749|1144|1000|900|0|5|DeterministicBackoffFbe|80070,761014686257
Test_5_8|648000|720|1108|1000|900|0|5|DeterministicBackoffFbe|83304,166666666672
Test_5_9|673200|748|1118|1000|900|0|5|DeterministicBackoffFbe|80086,898395721932
Test_5_10|683100|759|1157|1000|900|0|5|DeterministicBackoffFbe|79005,270092226609
Test_5_11|666000|740|1106|1000|900|0|5|DeterministicBackoffFbe|81037,83783783784
Test_5_12|499500|555|1049|1000|900|0|5|DeterministicBackoffFbe|108084,68468468469
Test_5_13|691200|768|1156|1000|900|0|5|DeterministicBackoffFbe|77990,885416666672
Test_5_14|742500|825|1156|1000|900|0|5|DeterministicBackoffFbe|72689,696969696975
Test_5_15|638100|709|1122|1000|900|0|5|DeterministicBackoffFbe|84478,138222849098
Test_5_16|632700|703|1111|1000|900|0|5|DeterministicBackoffFbe|85258,890469416787
Test_5_17|570600|634|1075|1000|900|0|5|DeterministicBackoffFbe|94555,205047318625
Test_5_18|670500|745|1140|1000|900|0|5|DeterministicBackoffFbe|80293,959731543626
Test_5_19|692100|769|1189|1000|900|0|5|DeterministicBackoffFbe|77958,387516254879
Test_5_20|574200|638|1072|1000|900|0|5|DeterministicBackoffFbe|93857,366771159883
Test_5_21|664200|738|1131|1000|900|0|5|DeterministicBackoffFbe|81237,127371273717
Test_5_22|692100|769|1145|1000|900|0|5|DeterministicBackoffFbe|77968,790637191152
Test_5_23|629100|699|1116|1000|900|0|5|DeterministicBackoffFbe|85546,494992846929
Test_5_24|549000|610|1058|1000|900|0|5|DeterministicBackoffFbe|98137,704918032789
Test_5_25|671400|746|1098|1000|900|0|5|DeterministicBackoffFbe|80416,890080428959
Test_5_26|568800|632|1106|1000|900|0|5|DeterministicBackoffFbe|94648,734177215199
Test_5_27|589500|655|1131|1000|900|0|5|DeterministicBackoffFbe|91453,435114503824
Test_5_28|654300|727|1124|1000|900|0|5|DeterministicBackoffFbe|82496,561210453932
Test_5_29|607500|675|1076|1000|900|0|5|DeterministicBackoffFbe|88832,592592592599
Test_5_30|744300|827|1146|1000|900|0|5|DeterministicBackoffFbe|72372,430471584041
Test_5_31|611100|679|1107|1000|900|0|5|DeterministicBackoffFbe|88132,547864506632
Test_5_32|668700|743|1117|1000|900|0|5|DeterministicBackoffFbe|80531,628532974442
Test_1_1|17998200|19998|4|1000|900|0|1|DeterministicBackoffFbe|3000
Test_1_2|17997300|19997|4|1000|900|0|1|DeterministicBackoffFbe|2999,8999849977495
Test_2_1|10591200|11768|273|1000|900|0|2|DeterministicBackoffFbe|5096,7878993881714
Test_2_2|10631700|11813|276|1000|900|0|2|DeterministicBackoffFbe|5078,21891136883
Test_2_3|10592100|11769|288|1000|900|0|2|DeterministicBackoffFbe|5095,8450165689519
Test_2_4|10611900|11791|268|1000|900|0|2|DeterministicBackoffFbe|5087,6091934526321
Test_3_1|2575800|2862|4079|1000|900|0|3|DeterministicBackoffFbe|20960,167714884697
Test_3_2|2621700|2913|4094|1000|900|0|3|DeterministicBackoffFbe|20574,322004806043
Test_3_3|2652300|2947|4110|1000|900|0|3|DeterministicBackoffFbe|20355,955208686803
Test_3_4|2600100|2889|4184|1000|900|0|3|DeterministicBackoffFbe|20762,20145379024
Test_3_5|2808900|3121|4226|1000|900|0|3|DeterministicBackoffFbe|19221,403396347327
Test_3_6|2697300|2997|4179|1000|900|0|3|DeterministicBackoffFbe|20012,345679012349
Test_3_7|2904300|3227|4237|1000|900|0|3|DeterministicBackoffFbe|18577,316392934616
Test_3_8|2763000|3070|4139|1000|900|0|3|DeterministicBackoffFbe|19534,527687296417
Test_4_1|1251000|1390|2203|1000|900|0|4|DeterministicBackoffFbe|43159,712230215824
Test_4_2|1224900|1361|2157|1000|900|0|4|DeterministicBackoffFbe|44066,127847171199
Test_4_3|1259100|1399|2129|1000|900|0|4|DeterministicBackoffFbe|42871,33666904932
Test_4_4|1360800|1512|2238|1000|900|0|4|DeterministicBackoffFbe|39668,650793650799
Test_4_5|1237500|1375|2162|1000|900|0|4|DeterministicBackoffFbe|43612,36363636364
Test_4_6|1334700|1483|2234|1000|900|0|4|DeterministicBackoffFbe|40380,984490896837
Test_4_7|1368000|1520|2217|1000|900|0|4|DeterministicBackoffFbe|39430,263157894733
Test_4_8|1241100|1379|2145|1000|900|0|4|DeterministicBackoffFbe|43485,134155184918
Test_4_9|1328400|1476|2229|1000|900|0|4|DeterministicBackoffFbe|40647,018970189703
Test_4_10|1278900|1421|2184|1000|900|0|4|DeterministicBackoffFbe|42202,674173117528
Test_4_11|1270800|1412|2151|1000|900|0|4|DeterministicBackoffFbe|42439,801699716714
Test_4_12|1370700|1523|2229|1000|900|0|4|DeterministicBackoffFbe|39321,733420879842
Test_4_13|1401300|1557|2236|1000|900|0|4|DeterministicBackoffFbe|38495,183044315992
Test_4_14|1389600|1544|2220|1000|900|0|4|DeterministicBackoffFbe|38812,17616580311
Test_4_15|1206000|1340|2115|1000|900|0|4|DeterministicBackoffFbe|44727,611940298506
Test_4_16|1154700|1283|2107|1000|900|0|4|DeterministicBackoffFbe|46751,363990646925
Test_5_1|637200|708|1169|1000|900|0|5|DeterministicBackoffFbe|84540,960451977415
Test_5_2|598500|665|1108|1000|900|0|5|DeterministicBackoffFbe|89986,466165413542
Test_5_3|681300|757|1182|1000|900|0|5|DeterministicBackoffFbe|79187,582562747688
Test_5_4|554400|616|1063|1000|900|0|5|DeterministicBackoffFbe|97152,597402597399
Test_5_5|631800|702|1150|1000|900|0|5|DeterministicBackoffFbe|85377,492877492885
Test_5_6|609300|677|1076|1000|900|0|5|DeterministicBackoffFbe|88592,319054652893
Test_5_7|715500|795|1158|1000|900|0|5|DeterministicBackoffFbe|75400
Test_5_8|653400|726|1152|1000|900|0|5|DeterministicBackoffFbe|82617,079889807166
Test_5_9|575100|639|1108|1000|900|0|5|DeterministicBackoffFbe|93826,291079812218
Test_5_10|657900|731|1124|1000|900|0|5|DeterministicBackoffFbe|82064,295485636118
Test_5_11|612900|681|1121|1000|900|0|5|DeterministicBackoffFbe|87698,97209985317
Test_5_12|635400|706|1108|1000|900|0|5|DeterministicBackoffFbe|84732,294617563748
Test_5_13|612000|680|1109|1000|900|0|5|DeterministicBackoffFbe|88107,352941176476
Test_5_14|613800|682|1103|1000|900|0|5|DeterministicBackoffFbe|87941,348973607048
Test_5_15|618300|687|1114|1000|900|0|5|DeterministicBackoffFbe|87328,966521106267
Test_5_16|665100|739|1178|1000|900|0|5|DeterministicBackoffFbe|80889,039242219224
Test_5_17|628200|698|1133|1000|900|0|5|DeterministicBackoffFbe|85733,524355300862
Test_5_18|677700|753|1165|1000|900|0|5|DeterministicBackoffFbe|79637,450199203202
Test_5_19|576900|641|1102|1000|900|0|5|DeterministicBackoffFbe|93547,581903276136
Test_5_20|760500|845|1237|1000|900|0|5|DeterministicBackoffFbe|70861,538461538468
Test_5_21|638100|709|1101|1000|900|0|5|DeterministicBackoffFbe|84452,750352609306
Test_5_22|648000|720|1162|1000|900|0|5|DeterministicBackoffFbe|83197,222222222234
Test_5_23|659700|733|1147|1000|900|0|5|DeterministicBackoffFbe|81841,746248294672
Test_5_24|525600|584|1027|1000|900|0|5|DeterministicBackoffFbe|102631,8493150685
Test_5_25|643500|715|1131|1000|900|0|5|DeterministicBackoffFbe|83707,692307692312
Test_5_26|612900|681|1098|1000|900|0|5|DeterministicBackoffFbe|88058,737151248177
Test_5_27|553500|615|1077|1000|900|0|5|DeterministicBackoffFbe|97482,926829268297
Test_5_28|572400|636|1120|1000|900|0|5|DeterministicBackoffFbe|94305,031446540888
Test_5_29|675900|751|1122|1000|900|0|5|DeterministicBackoffFbe|79857,523302263653
Test_5_30|621000|690|1108|1000|900|0|5|DeterministicBackoffFbe|86788,405797101455
Test_5_31|636300|707|1117|1000|900|0|5|DeterministicBackoffFbe|84760,961810466775
Test_5_32|626400|696|1135|1000|900|0|5|DeterministicBackoffFbe|86146,551724137928
Test_1_1|17998200|19998|3|1000|900|0|1|DeterministicBackoffFbe|3000,0500050004998
Test_1_2|17998200|19998|3|1000|900|0|1|DeterministicBackoffFbe|2999,8999899989994
Test_2_1|9722700|10803|1593|1000|900|0|2|DeterministicBackoffFbe|5553,0871054336758
Test_2_2|9686700|10763|1590|1000|900|0|2|DeterministicBackoffFbe|5573,3531543250019
Test_2_3|9819000|10910|1510|1000|900|0|2|DeterministicBackoffFbe|5497,7085242896419
Test_2_4|9617400|10686|1591|1000|900|0|2|DeterministicBackoffFbe|5609,5826314804417
Test_3_1|2817000|3130|4218|1000|900|0|3|DeterministicBackoffFbe|19160,063897763579
Test_3_2|2591100|2879|4155|1000|900|0|3|DeterministicBackoffFbe|20835,359499826325
Test_3_3|2747700|3053|4122|1000|900|0|3|DeterministicBackoffFbe|19651,162790697676
Test_3_4|2736000|3040|4154|1000|900|0|3|DeterministicBackoffFbe|19722,697368421053
Test_3_5|2614500|2905|4082|1000|900|0|3|DeterministicBackoffFbe|20651,979345955249
Test_3_6|2655900|2951|4079|1000|900|0|3|DeterministicBackoffFbe|20302,609284988139
Test_3_7|2711700|3013|4130|1000|900|0|3|DeterministicBackoffFbe|19900,431463657482
Test_3_8|2722500|3025|4217|1000|900|0|3|DeterministicBackoffFbe|19832,066115702477
Test_4_1|1350000|1500|2247|1000|900|0|4|DeterministicBackoffFbe|39939,333333333328
Test_4_2|1261800|1402|2194|1000|900|0|4|DeterministicBackoffFbe|42763,195435092726
Test_4_3|1342800|1492|2244|1000|900|0|4|DeterministicBackoffFbe|40208,445040214479
Test_4_4|1257300|1397|2192|1000|900|0|4|DeterministicBackoffFbe|42919,828203292767
Test_4_5|1164600|1294|2092|1000|900|0|4|DeterministicBackoffFbe|46319,938176197844
Test_4_6|1247400|1386|2160|1000|900|0|4|DeterministicBackoffFbe|43232,323232323237
Test_4_7|1254600|1394|2218|1000|900|0|4|DeterministicBackoffFbe|42948,350071736015
Test_4_8|1303200|1448|2183|1000|900|0|4|DeterministicBackoffFbe|41420,580110497242
Test_4_9|1305000|1450|2222|1000|900|0|4|DeterministicBackoffFbe|41373,793103448283
Test_4_10|1150200|1278|2048|1000|900|0|4|DeterministicBackoffFbe|46924,100156494525
Test_4_11|1396800|1552|2257|1000|900|0|4|DeterministicBackoffFbe|38626,28865979382
Test_4_12|1337400|1486|2198|1000|900|0|4|DeterministicBackoffFbe|40344,549125168232
Test_4_13|1306800|1452|2176|1000|900|0|4|DeterministicBackoffFbe|41265,151515151512
Test_4_14|1332000|1480|2211|1000|900|0|4|DeterministicBackoffFbe|40528,37837837838
Test_4_15|1193400|1326|2135|1000|900|0|4|DeterministicBackoffFbe|45204,374057315239
Test_4_16|1330200|1478|2226|1000|900|0|4|DeterministicBackoffFbe|40529,093369418129
Test_5_1|716400|796|1147|1000|900|0|5|DeterministicBackoffFbe|75213,567839195981
Test_5_2|641700|713|1113|1000|900|0|5|DeterministicBackoffFbe|83848,527349228621
Test_5_3|684900|761|1142|1000|900|0|5|DeterministicBackoffFbe|78775,295663600526
Test_5_4|666900|741|1161|1000|900|0|5|DeterministicBackoffFbe|80685,560053981113
Test_5_5|693900|771|1213|1000|900|0|5|DeterministicBackoffFbe|77736,705577172499
Test_5_6|639000|710|1135|1000|900|0|5|DeterministicBackoffFbe|84170,42253521127
Test_5_7|596700|663|1073|1000|900|0|5|DeterministicBackoffFbe|90435,897435897437
Test_5_8|594000|660|1085|1000|900|0|5|DeterministicBackoffFbe|90654,54545454547
Test_5_9|727200|808|1194|1000|900|0|5|DeterministicBackoffFbe|74227,722772277237
Test_5_10|649800|722|1132|1000|900|0|5|DeterministicBackoffFbe|82720,221606648192
Test_5_11|567000|630|1095|1000|900|0|5|DeterministicBackoffFbe|95163,492063492071
Test_5_12|570600|634|1071|1000|900|0|5|DeterministicBackoffFbe|94298,107255520517
Test_5_13|601200|668|1087|1000|900|0|5|DeterministicBackoffFbe|89770,958083832345
Test_5_14|574200|638|1082|1000|900|0|5|DeterministicBackoffFbe|93735,109717868341
Test_5_15|754200|838|1198|1000|900|0|5|DeterministicBackoffFbe|71579,952267303102
Test_5_16|605700|673|1113|1000|900|0|5|DeterministicBackoffFbe|89106,983655274904
Test_5_17|629100|699|1126|1000|900|0|5|DeterministicBackoffFbe|85599,4277539342
Test_5_18|634500|705|1094|1000|900|0|5|DeterministicBackoffFbe|85095,03546099292
Test_5_19|639000|710|1120|1000|900|0|5|DeterministicBackoffFbe|84287,323943661977
Test_5_20|568800|632|1085|1000|900|0|5|DeterministicBackoffFbe|94590,189873417738
Test_5_21|539100|599|1038|1000|900|0|5|DeterministicBackoffFbe|99873,121869782975
Test_5_22|679500|755|1117|1000|900|0|5|DeterministicBackoffFbe|79274,172185430463
Test_5_23|700200|778|1144|1000|900|0|5|DeterministicBackoffFbe|77043,701799485862
Test_5_24|654300|727|1135|1000|900|0|5|DeterministicBackoffFbe|82455,295735900974
Test_5_25|690300|767|1146|1000|900|0|5|DeterministicBackoffFbe|78164,276401564537
Test_5_26|643500|715|1123|1000|900|0|5|DeterministicBackoffFbe|83853,146853146856
Test_5_27|560700|623|1063|1000|900|0|5|DeterministicBackoffFbe|96229,534510433397
Test_5_28|620100|689|1096|1000|900|0|5|DeterministicBackoffFbe|86975,326560232235
Test_5_29|625500|695|1111|1000|900|0|5|DeterministicBackoffFbe|86187,05035971223
Test_5_30|568800|632|1073|1000|900|0|5|DeterministicBackoffFbe|94878,16455696203
Test_5_31|615600|684|1129|1000|900|0|5|DeterministicBackoffFbe|87709,064327485379
Test_5_32|642600|714|1126|1000|900|0|5|DeterministicBackoffFbe|83774,509803921581
Test_1_1|17995500|19995|7|1000|900|0|1|DeterministicBackoffFbe|2999,9499874968742
Test_1_2|17996400|19996|7|1000|900|0|1|DeterministicBackoffFbe|2999,8499699939985
Test_2_1|10581300|11757|367|1000|900|0|2|DeterministicBackoffFbe|5101,9817980777407
Test_2_2|10543500|11715|370|1000|900|0|2|DeterministicBackoffFbe|5120,6145966709346
Test_2_3|10466100|11629|407|1000|900|0|2|DeterministicBackoffFbe|5158,9990540889157
Test_2_4|10545300|11717|387|1000|900|0|2|DeterministicBackoffFbe|5119,9965861568653
Test_3_1|2536200|2818|4090|1000|900|0|3|DeterministicBackoffFbe|21280,340667139815
Test_3_2|2844900|3161|4278|1000|900|0|3|DeterministicBackoffFbe|18969,313508383424
Test_3_3|2665800|2962|4119|1000|900|0|3|DeterministicBackoffFbe|20254,895340985819
Test_3_4|2795400|3106|4218|1000|900|0|3|DeterministicBackoffFbe|19303,927881519638
Test_3_5|2574000|2860|4095|1000|900|0|3|DeterministicBackoffFbe|20950
