name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_4_7|1588385|3235|0|8500|491|1500|5|RandomMutingFbe|18544,049459041729
Test_4_8|1573164|3204|0|8500|491|1750|5|RandomMutingFbe|18720,739700374532
Test_4_9|1596732|3252|0|8500|491|2000|5|RandomMutingFbe|18446,955719557194
Test_4_10|1599187|3257|0|8500|491|2250|5|RandomMutingFbe|18415,950260976359
Test_4_11|1600660|3260|0|8500|491|2500|5|RandomMutingFbe|18401,533742331289
Test_4_12|1607534|3274|0|8500|491|2750|5|RandomMutingFbe|18320,174098961517
Test_4_13|1617845|3295|0|8500|491|3000|5|RandomMutingFbe|18205,918057663126
Test_4_14|1626683|3313|0|8500|491|3250|5|RandomMutingFbe|18104,361605795351
Test_4_15|1607534|3274|0|8500|491|3500|5|RandomMutingFbe|18322,54123396457
Test_4_16|1636012|3332|0|8500|491|3750|5|RandomMutingFbe|18000,975390156062
Test_4_17|1624719|3309|0|8500|491|4000|5|RandomMutingFbe|18128,58869749169
Test_4_18|1637976|3336|0|8500|491|4250|5|RandomMutingFbe|17979,24160671463
Test_4_19|1633066|3326|0|8500|491|4500|5|RandomMutingFbe|18035,778713168973
Test_4_20|1642886|3346|0|8500|491|4750|5|RandomMutingFbe|17925,358637178724
Test_4_21|1646323|3353|0|8500|491|5000|5|RandomMutingFbe|17890,396659707723
Test_4_22|1638467|3337|0|8500|491|5250|5|RandomMutingFbe|17973,554090500449
Test_4_23|1647305|3355|0|8500|491|5500|5|RandomMutingFbe|17879,582712369596
Test_4_24|1641413|3343|0|8500|491|5750|5|RandomMutingFbe|17941,145677535147
Test_4_25|1661053|3383|0|8500|491|6000|5|RandomMutingFbe|17731,451374519656
Test_4_26|1641904|3344|0|8500|491|6250|5|RandomMutingFbe|17935,630980861246
Test_4_27|1668418|3398|0|8500|491|6500|5|RandomMutingFbe|17653,031194820484
Test_4_28|1648287|3357|0|8500|491|6750|5|RandomMutingFbe|17866,026213881443
Test_4_29|1669400|3400|0|8500|491|7000|5|RandomMutingFbe|17642,5
Test_4_30|1650742|3362|0|8500|491|7250|5|RandomMutingFbe|17839,306960142774
Test_4_31|1657125|3375|0|8500|491|7500|5|RandomMutingFbe|17773,037037037036
Test_4_32|1663017|3387|0|8500|491|7750|5|RandomMutingFbe|17707,484499557129
Test_1_1|14742766|30026|0|1000|491|0|1|RandomMutingFbe|1998,2348631186301
Test_1_2|14699067|29937|0|1000|491|500|1|RandomMutingFbe|2004,1587333400137
Test_2_1|9811653|19983|0|1500|491|0|2|RandomMutingFbe|3002,4771055397082
Test_2_2|8134397|16567|0|1500|491|250|2|RandomMutingFbe|3621,3707973682617
Test_2_3|8788409|17899|0|1500|491|500|2|RandomMutingFbe|3352,0308397117155
Test_2_4|8637181|17591|0|1500|491|750|2|RandomMutingFbe|3410,5366380535502
Test_2_1|5882671|11981|0|2500|491|0|3|RandomMutingFbe|5007,7205575494527
Test_2_2|4893306|9966|0|2500|491|250|3|RandomMutingFbe|6019,9428055388316
Test_2_3|5310165|10815|0|2500|491|500|3|RandomMutingFbe|5547,5728155339802
Test_2_4|5163847|10517|0|2500|491|750|3|RandomMutingFbe|5704,5022344775116
Test_2_5|5327841|10851|0|2500|491|1000|3|RandomMutingFbe|5529,1217399318029
Test_2_6|5316057|10827|0|2500|491|1250|3|RandomMutingFbe|5541,1240417474819
Test_2_7|5364666|10926|0|2500|491|1500|3|RandomMutingFbe|5491,1220940874964
Test_2_8|5358774|10914|0|2500|491|1750|3|RandomMutingFbe|5496,9076415612981
Test_3_1|3263677|6647|0|4500|491|0|4|RandomMutingFbe|9025,9515570934273
Test_3_2|2751073|5603|0|4500|491|250|4|RandomMutingFbe|10706,898090308763
Test_3_3|2912612|5932|0|4500|491|500|4|RandomMutingFbe|10113,789615643964
Test_3_4|2897391|5901|0|4500|491|750|4|RandomMutingFbe|10166,115912557196
Test_3_5|2937162|5982|0|4500|491|1000|4|RandomMutingFbe|10029,170845870945
Test_3_6|2973987|6057|0|4500|491|1250|4|RandomMutingFbe|9904,201750041273
Test_3_7|2971532|6052|0|4500|491|1500|4|RandomMutingFbe|9913,0865829477843
Test_3_8|2980370|6070|0|4500|491|1750|4|RandomMutingFbe|9882,9077429983536
Test_3_9|3005411|6121|0|4500|491|2000|4|RandomMutingFbe|9801,257964384904
Test_3_10|3027015|6165|0|4500|491|2250|4|RandomMutingFbe|9730,5352798053536
Test_3_11|3026524|6164|0|4500|491|2500|4|RandomMutingFbe|9732,8033744321874
Test_3_12|3027506|6166|0|4500|491|2750|4|RandomMutingFbe|9728,8760947129431
Test_3_13|3049601|6211|0|4500|491|3000|4|RandomMutingFbe|9659,07261310578
Test_3_14|3058930|6230|0|4500|491|3250|4|RandomMutingFbe|9628,8523274478339
Test_3_15|3050583|6213|0|4500|491|3500|4|RandomMutingFbe|9655,8828263318846
Test_3_16|3073169|6259|0|4500|491|3750|4|RandomMutingFbe|9584,1588113117105
Test_4_1|1724883|3513|0|8500|491|0|5|RandomMutingFbe|17076,999715343012
Test_4_2|1453851|2961|0|8500|491|250|5|RandomMutingFbe|20257,598784194532
Test_4_3|1532411|3121|0|8500|491|500|5|RandomMutingFbe|19221,723806472284
Test_4_4|1512280|3080|0|8500|491|750|5|RandomMutingFbe|19474,756493506495
Test_4_5|1551069|3159|0|8500|491|1000|5|RandomMutingFbe|18990,345045900602
Test_4_6|1567272|3192|0|8500|491|1250|5|RandomMutingFbe|18791,275062656641
Test_4_7|1582002|3222|0|8500|491|1500|5|RandomMutingFbe|18618,870266914961
Test_4_8|1563835|3185|0|8500|491|1750|5|RandomMutingFbe|18832,417582417584
Test_4_9|1585930|3230|0|8500|491|2000|5|RandomMutingFbe|18572,600619195047
Test_4_10|1613426|3286|0|8500|491|2250|5|RandomMutingFbe|18253,423615337797
Test_4_11|1602624|3264|0|8500|491|2500|5|RandomMutingFbe|18378,982843137255
Test_4_12|1620791|3301|0|8500|491|2750|5|RandomMutingFbe|18170,327173583762
Test_4_13|1604588|3268|0|8500|491|3000|5|RandomMutingFbe|18356,334149326805
Test_4_14|1628647|3317|0|8500|491|3250|5|RandomMutingFbe|18082,529394030749
Test_4_15|1621282|3302|0|8500|491|3500|5|RandomMutingFbe|18167,171411265899
Test_4_16|1617845|3295|0|8500|491|3750|5|RandomMutingFbe|18203,110773899851
Test_4_17|1645341|3351|0|8500|491|4000|5|RandomMutingFbe|17901,372724559835
Test_4_18|1626683|3313|0|8500|491|4250|5|RandomMutingFbe|18104,059764563841
Test_4_19|1638958|3338|0|8500|491|4500|5|RandomMutingFbe|17970,94068304374
Test_4_20|1633557|3327|0|8500|491|4750|5|RandomMutingFbe|18027,727682596935
Test_4_21|1645341|3351|0|8500|491|5000|5|RandomMutingFbe|17901,074306177263
Test_4_22|1635521|3331|0|8500|491|5250|5|RandomMutingFbe|18005,929150405282
Test_4_23|1644850|3350|0|8500|491|5500|5|RandomMutingFbe|17906,268656716416
Test_4_24|1640431|3341|0|8500|491|5750|5|RandomMutingFbe|17951,885662975157
Test_4_25|1638467|3337|0|8500|491|6000|5|RandomMutingFbe|17975,87653581061
Test_4_26|1652706|3366|0|8500|491|6250|5|RandomMutingFbe|17818,404634581104
Test_4_27|1656143|3373|0|8500|491|6500|5|RandomMutingFbe|17783,871924103172
Test_4_28|1648287|3357|0|8500|491|6750|5|RandomMutingFbe|17866,026213881443
Test_4_29|1660562|3382|0|8500|491|7000|5|RandomMutingFbe|17736,398580721467
Test_4_30|1650742|3362|0|8500|491|7250|5|RandomMutingFbe|17839,306960142774
Test_4_31|1658598|3378|0|8500|491|7500|5|RandomMutingFbe|17757,252812314979
Test_4_32|1657125|3375|0|8500|491|7750|5|RandomMutingFbe|17770,444444444445
Test_1_1|14754059|30049|0|1000|491|0|1|RandomMutingFbe|1996,705381210689
Test_1_2|14692684|29924|0|1000|491|500|1|RandomMutingFbe|2005,0294078331769
Test_2_1|9820000|20000|0|1500|491|0|2|RandomMutingFbe|2999,9250000000002
Test_2_2|8225232|16752|0|1500|491|250|2|RandomMutingFbe|3581,4678844317095
Test_2_3|8755021|17831|0|1500|491|500|2|RandomMutingFbe|3364,8140878245749
Test_2_4|8637181|17591|0|1500|491|750|2|RandomMutingFbe|3410,6219089307028
Test_2_1|5901329|12019|0|2500|491|0|3|RandomMutingFbe|4991,8878442466093
Test_2_2|4930622|10042|0|2500|491|250|3|RandomMutingFbe|5974,1336387173869
Test_2_3|5277759|10749|0|2500|491|500|3|RandomMutingFbe|5581,635500976834
Test_2_4|5171703|10533|0|2500|491|750|3|RandomMutingFbe|5695,8368935725812
Test_2_5|5291016|10776|0|2500|491|1000|3|RandomMutingFbe|5567,6039346696352
Test_2_6|5331278|10858|0|2500|491|1250|3|RandomMutingFbe|5525,3039233744703
Test_2_7|5312620|10820|0|2500|491|1500|3|RandomMutingFbe|5544,9168207024031
Test_2_8|5398054|10994|0|2500|491|1750|3|RandomMutingFbe|5456,908313625614
Test_3_1|3284790|6690|0|4500|491|0|4|RandomMutingFbe|8967,9372197309422
Test_3_2|2713266|5526|0|4500|491|250|4|RandomMutingFbe|10856,089395584509
Test_3_3|2931761|5971|0|4500|491|500|4|RandomMutingFbe|10047,730698375481
Test_3_4|2867440|5840|0|4500|491|750|4|RandomMutingFbe|10272,303082191782
Test_3_5|2920959|5949|0|4500|491|1000|4|RandomMutingFbe|10084,80416876786
Test_3_6|2955820|6020|0|4500|491|1250|4|RandomMutingFbe|9965,0747508305649
Test_3_7|2960730|6030|0|4500|491|1500|4|RandomMutingFbe|9949,253731343284
Test_3_8|2985771|6081|0|4500|491|1750|4|RandomMutingFbe|9865,0304226278568
Test_3_9|3009339|6129|0|4500|491|2000|4|RandomMutingFbe|9788,4646761298754
Test_3_10|2990190|6090|0|4500|491|2250|4|RandomMutingFbe|9850,3694581280797
Test_3_11|3037817|6187|0|4500|491|2500|4|RandomMutingFbe|9696,6219492484252
Test_3_12|3057457|6227|0|4500|491|2750|4|RandomMutingFbe|9633,5715432792676
Test_3_13|3053038|6218|0|4500|491|3000|4|RandomMutingFbe|9648,19877774204
Test_3_14|3045673|6203|0|4500|491|3250|4|RandomMutingFbe|9670,764146380785
Test_3_15|3063840|6240|0|4500|491|3500|4|RandomMutingFbe|9614,1025641025644
Test_3_16|3079552|6272|0|4500|491|3750|4|RandomMutingFbe|9564,2936862244896
Test_4_1|1723901|3511|0|8500|491|0|5|RandomMutingFbe|17086,72742808317
Test_4_2|1459743|2973|0|8500|491|250|5|RandomMutingFbe|20172,973427514295
Test_4_3|1540267|3137|0|8500|491|500|5|RandomMutingFbe|19123,685049410265
Test_4_4|1527010|3110|0|8500|491|750|5|RandomMutingFbe|19284,163987138265
Test_4_5|1542231|3141|0|8500|491|1000|5|RandomMutingFbe|19099,17223814072
Test_4_6|1581020|3220|0|8500|491|1250|5|RandomMutingFbe|18627,872670807454
Test_4_7|1561871|3181|0|8500|491|1500|5|RandomMutingFbe|18858,84941842188
Test_4_8|1611462|3282|0|8500|491|1750|5|RandomMutingFbe|18275,822669104204
Test_4_9|1587403|3233|0|8500|491|2000|5|RandomMutingFbe|18555,36653263223
Test_4_10|1595750|3250|0|8500|491|2250|5|RandomMutingFbe|18455,615384615387
Test_4_11|1608025|3275|0|8500|491|2500|5|RandomMutingFbe|18317,251908396949
Test_4_12|1616863|3293|0|8500|491|2750|5|RandomMutingFbe|18214,470088065595
Test_4_13|1609498|3278|0|8500|491|3000|5|RandomMutingFbe|18300,335570469801
Test_4_14|1630120|3320|0|8500|491|3250|5|RandomMutingFbe|18066,189759036144
Test_4_15|1632084|3324|0|8500|491|3500|5|RandomMutingFbe|18046,93140794224
Test_4_16|1634539|3329|0|8500|491|3750|5|RandomMutingFbe|18017,197356563534
Test_4_17|1621773|3303|0|8500|491|4000|5|RandomMutingFbe|18161,51983045716
Test_4_18|1640922|3342|0|8500|491|4250|5|RandomMutingFbe|17946,96289646918
Test_4_19|1635521|3331|0|8500|491|4500|5|RandomMutingFbe|18008,706094265985
Test_4_20|1642886|3346|0|8500|491|4750|5|RandomMutingFbe|17925,358637178724
Test_4_21|1637976|3336|0|8500|491|5000|5|RandomMutingFbe|17981,564748201439
Test_4_22|1641413|3343|0|8500|491|5250|5|RandomMutingFbe|17941,295243793
Test_4_23|1655652|3372|0|8500|491|5500|5|RandomMutingFbe|17789,442467378412
Test_4_24|1642886|3346|0|8500|491|5750|5|RandomMutingFbe|17925,059772863122
Test_4_25|1647796|3356|0|8500|491|6000|5|RandomMutingFbe|17874,106078665078
Test_4_26|1645832|3352|0|8500|491|6250|5|RandomMutingFbe|17892,825178997613
Test_4_27|1666454|3394|0|8500|491|6500|5|RandomMutingFbe|17673,836181496761
Test_4_28|1653688|3368|0|8500|491|6750|5|RandomMutingFbe|17807,675178147267
Test_4_29|1652706|3366|0|8500|491|7000|5|RandomMutingFbe|17820,707070707071
Test_4_30|1649269|3359|0|8500|491|7250|5|RandomMutingFbe|17855,239654659123
Test_4_31|1662035|3385|0|8500|491|7500|5|RandomMutingFbe|17720,531757754801
Test_4_32|1652706|3366|0|8500|491|7750|5|RandomMutingFbe|17817,959001782532
Test_1_1|14702995|29945|0|1000|491|0|1|RandomMutingFbe|2003,640006678911
Test_1_2|14710851|29961|0|1000|491|500|1|RandomMutingFbe|2002,5533193151095
Test_2_1|9824910|20010|0|1500|491|0|2|RandomMutingFbe|2998,4257871064465
Test_2_2|8209029|16719|0|1500|491|250|2|RandomMutingFbe|3588,5369938393442
Test_2_3|8804612|17932|0|1500|491|500|2|RandomMutingFbe|3345,8621458844518
Test_2_4|8602811|17521|0|1500|491|750|2|RandomMutingFbe|3424,2480452028994
Test_2_1|5889054|11994|0|2500|491|0|3|RandomMutingFbe|5002,2928130732025
Test_2_2|4910982|10002|0|2500|491|250|3|RandomMutingFbe|5998,275344931013
Test_2_3|5262538|10718|0|2500|491|500|3|RandomMutingFbe|5597,7794364620258
Test_2_4|5164829|10519|0|2500|491|750|3|RandomMutingFbe|5703,4176252495481
Test_2_5|5284142|10762|0|2500|491|1000|3|RandomMutingFbe|5574,8466827727179
Test_2_6|5312129|10819|0|2500|491|1250|3|RandomMutingFbe|5545,221369812366
Test_2_7|5361720|10920|0|2500|491|1500|3|RandomMutingFbe|5494,139194139193
Test_2_8|5365648|10928|0|2500|491|1750|3|RandomMutingFbe|5489,8654831625181
Test_3_1|3278407|6677|0|4500|491|0|4|RandomMutingFbe|8985,3976336678152
Test_3_2|2724559|5549|0|4500|491|250|4|RandomMutingFbe|10811,092088664624
Test_3_3|2941581|5991|0|4500|491|500|4|RandomMutingFbe|10014,187948589552
Test_3_4|2869895|5845|0|4500|491|750|4|RandomMutingFbe|10263,515825491873
Test_3_5|2931761|5971|0|4500|491|1000|4|RandomMutingFbe|10047,646960308157
Test_3_6|2956311|6021|0|4500|491|1250|4|RandomMutingFbe|9963,4196977246302
Test_3_7|2954347|6017|0|4500|491|1500|4|RandomMutingFbe|9970,7495429616083
Test_3_8|3005411|6121|0|4500|491|1750|4|RandomMutingFbe|9800,563633393238
Test_3_9|3004920|6120|0|4500|491|2000|4|RandomMutingFbe|9802,8594771241824
Test_3_10|3030943|6173|0|4500|491|2250|4|RandomMutingFbe|9717,9248339543174
Test_3_11|3027015|6165|0|4500|491|2500|4|RandomMutingFbe|9731,2246553122459
Test_3_12|3051074|6214|0|4500|491|2750|4|RandomMutingFbe|9653,7254586417766
Test_3_13|3027997|6167|0|4500|491|3000|4|RandomMutingFbe|9727,9876763418197
Test_3_14|3080043|6273|0|4500|491|3250|4|RandomMutingFbe|9562,8487167224612
Test_3_15|3038799|6189|0|4500|491|3500|4|RandomMutingFbe|9693,326870253677
Test_3_16|3092318|6298|0|4500|491|3750|4|RandomMutingFbe|9524,8094633216897
Test_4_1|1731266|3526|0|8500|491|0|5|RandomMutingFbe|17014,038570618264
Test_4_2|1426355|2905|0|8500|491|250|5|RandomMutingFbe|20648,106712564546
Test_4_3|1551069|3159|0|8500|491|500|5|RandomMutingFbe|18990,503323836656
Test_4_4|1499514|3054|0|8500|491|750|5|RandomMutingFbe|19640,553372626066
Test_4_5|1572673|3203|0|8500|491|1000|5|RandomMutingFbe|18729,472369653449
Test_4_6|1557943|3173|0|8500|491|1250|5|RandomMutingFbe|18903,797667822255
Test_4_7|1577092|3212|0|8500|491|1500|5|RandomMutingFbe|18676,83686176837
Test_4_8|1575619|3209|0|8500|491|1750|5|RandomMutingFbe|18691,570582736054
Test_4_9|1589367|3237|0|8500|491|2000|5|RandomMutingFbe|18532,437442075996
Test_4_10|1583966|3226|0|8500|491|2250|5|RandomMutingFbe|18592,9169249845
Test_4_11|1610480|3280|0|8500|491|2500|5|RandomMutingFbe|18289,329268292684
Test_4_12|1598696|3256|0|8500|491|2750|5|RandomMutingFbe|18421,452702702703
Test_4_13|1614408|3288|0|8500|491|3000|5|RandomMutingFbe|18244,677615571778
Test_4_14|1627174|3314|0|8500|491|3250|5|RandomMutingFbe|18098,898611949306
Test_4_15|1616863|3293|0|8500|491|3500|5|RandomMutingFbe|18216,823565138173
Test_4_16|1630611|3321|0|8500|491|3750|5|RandomMutingFbe|18060,599217103281
Test_4_17|1633066|3326|0|8500|491|4000|5|RandomMutingFbe|18035,929043896573
Test_4_18|1634539|3329|0|8500|491|4250|5|RandomMutingFbe|18017,047161309703
Test_4_19|1638958|3338|0|8500|491|4500|5|RandomMutingFbe|17970,94068304374
Test_4_20|1631102|3322|0|8500|491|4750|5|RandomMutingFbe|18054,861529199279
Test_4_21|1641904|3344|0|8500|491|5000|5|RandomMutingFbe|17938,546650717704
Test_4_22|1643377|3347|0|8500|491|5250|5|RandomMutingFbe|17919,853600239021
Test_4_23|1636012|3332|0|8500|491|5500|5|RandomMutingFbe|18003,001200480194
Test_4_24|1657125|3375|0|8500|491|5750|5|RandomMutingFbe|17771,037037037036
Test_4_25|1648778|3358|0|8500|491|6000|5|RandomMutingFbe|17863,460393091125
Test_4_26|1660071|3381|0|8500|491|6250|5|RandomMutingFbe|17739,352262644188
Test_4_27|1642395|3345|0|8500|491|6500|5|RandomMutingFbe|17932,735426008971
Test_4_28|1659580|3380|0|8500|491|6750|5|RandomMutingFbe|17744,452662721891
Test_4_29|1656634|3374|0|8500|491|7000|5|RandomMutingFbe|17778,452874925904
Test_4_30|1662526|3386|0|8500|491|7250|5|RandomMutingFbe|17712,861783815712
Test_4_31|1660071|3381|0|8500|491|7500|5|RandomMutingFbe|17741,496598639456
Test_4_32|1665472|3392|0|8500|491|7750|5|RandomMutingFbe|17681,382665094341
Test_1_1|14720180|29980|0|1000|491|0|1|RandomMutingFbe|2001,3008672448298
Test_1_2|14699067|29937|0|1000|491|500|1|RandomMutingFbe|2004,1587333400137
Test_2_1|9820000|20000|0|1500|491|0|2|RandomMutingFbe|2999,9250000000002
Test_2_2|8187425|16675|0|1500|491|250|2|RandomMutingFbe|3597,9160419790101
Test_2_3|8760913|17843|0|1500|491|500|2|RandomMutingFbe|3362,5511405032785
Test_2_4|8634235|17585|0|1500|491|750|2|RandomMutingFbe|3411,7003127665621
Test_2_1|5880216|11976|0|2500|491|0|3|RandomMutingFbe|5009,8112892451563
Test_2_2|4918347|10017|0|2500|491|250|3|RandomMutingFbe|5989,0436258360778
Test_2_3|5266957|10727|0|2500|491|500|3|RandomMutingFbe|5593,0828749883467
Test_2_4|5175140|10540|0|2500|491|750|3|RandomMutingFbe|5692,0540796963942
Test_2_5|5281687|10757|0|2500|491|1000|3|RandomMutingFbe|5577,4379473830986
Test_2_6|5328332|10852|0|2500|491|1250|3|RandomMutingFbe|5528,3588278658308
Test_2_7|5359265|10915|0|2500|491|1500|3|RandomMutingFbe|5496,6559780119096
Test_2_8|5355828|10908|0|2500|491|1750|3|RandomMutingFbe|5499,9312431243115
Test_3_1|3271533|6663|0|4500|491|0|4|RandomMutingFbe|9004,2773525438988
Test_3_2|2732415|5565|0|4500|491|250|4|RandomMutingFbe|10779,20035938904
Test_3_3|2922923|5953|0|4500|491|500|4|RandomMutingFbe|10078,111876364859
Test_3_4|2872350|5850|0|4500|491|750|4|RandomMutingFbe|10253,974358974359
Test_3_5|2924887|5957|0|4500|491|1000|4|RandomMutingFbe|10071,260701695484
Test_3_6|2967604|6044|0|4500|491|1250|4|RandomMutingFbe|9924,7600926538707
Test_3_7|2978897|6067|0|4500|491|1500|4|RandomMutingFbe|9888,5775506840291
Test_3_8|3010321|6131|0|4500|491|1750|4|RandomMutingFbe|9784,5783722068172
Test_3_9|2999519|6109|0|4500|491|2000|4|RandomMutingFbe|9820,5107218857429
Test_3_10|3000010|6110|0|4500|491|2250|4|RandomMutingFbe|9818,1260229132567
Test_3_11|3048128|6208|0|4500|491|2500|4|RandomMutingFbe|9663,8208762886607
