name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Floating FBE 1|6467943|13173|301|2000|491|0|13|FloatingFbe|4554,2254611705757
Enhanced FBE 1|1242230|2530|1397|2000|491|0|13|EnhancedFbe|23713,004347826089
Floating FBE 2|6531282|13302|273|2000|491|0|13|FloatingFbe|4510,542399639151
Enhanced FBE 2|1146485|2335|1394|2000|491|0|13|EnhancedFbe|25690,722912205569
Floating FBE 3|6492984|13224|280|2000|491|0|13|FloatingFbe|4537,011645493043
Enhanced FBE 3|1239284|2524|1381|2000|491|0|13|EnhancedFbe|23770,177496038035
Floating FBE 4|6460087|13157|279|2000|491|0|13|FloatingFbe|4560,0595880519868
Enhanced FBE 4|1214734|2474|1419|2000|491|0|13|EnhancedFbe|24252,208569118837
Floating FBE 1|1086092|2212|101|2000|491|0|14|FloatingFbe|27118,269891500902
GE FBE 1|12481711|25421|346|2000|491|0|14|GreedyEnhancedFbe|2360,1520003147002
Floating FBE 2|1070871|2181|108|2000|491|0|14|FloatingFbe|27501,518569463551
GE FBE 2|12447832|25352|398|2000|491|0|14|GreedyEnhancedFbe|2366,6551751341112
Floating FBE 3|1096894|2234|116|2000|491|0|14|FloatingFbe|26846,250671441361
GE FBE 3|12450287|25357|378|2000|491|0|14|GreedyEnhancedFbe|2366,1298655203686
Floating FBE 4|1084619|2209|86|2000|491|0|14|FloatingFbe|27145,310547759167
GE FBE 4|12455197|25367|400|2000|491|0|14|GreedyEnhancedFbe|2365,2347932353055
Floating FBE 1|2546817|5187|133|2000|491|0|15|FloatingFbe|11566,975322922692
BITR FBE 1|9494467|19337|102|2000|491|0|15|BitrFbe|3102,8588715933183
Floating FBE 2|2558110|5210|139|2000|491|0|15|FloatingFbe|11515,536660268714
BITR FBE 2|9496922|19342|89|2000|491|0|15|BitrFbe|3102,0295212490951
Floating FBE 3|2580205|5255|143|2000|491|0|15|FloatingFbe|11417,119885823027
BITR FBE 3|9482683|19313|117|2000|491|0|15|BitrFbe|3106,6333557707244
Floating FBE 4|2620958|5338|147|2000|491|0|15|FloatingFbe|11239,003746721619
BITR FBE 4|9508706|19366|72|2000|491|0|15|BitrFbe|3098,1584736135492
GE FBE 1|13240306|26966|117|2000|491|0|16|GreedyEnhancedFbe|2225,0044129644734
Enhanced FBE 1|245500|500|73|2000|491|0|16|EnhancedFbe|119999,96400000001
GE FBE 2|13240797|26967|125|2000|491|0|16|GreedyEnhancedFbe|2224,9022138168871
Enhanced FBE 2|288708|588|64|2000|491|0|16|EnhancedFbe|101965,87925170068
GE FBE 3|13237360|26960|119|2000|491|0|16|GreedyEnhancedFbe|2225,4608679525218
Enhanced FBE 3|252374|514|74|2000|491|0|16|EnhancedFbe|116708,1011673152
GE FBE 4|13251108|26988|88|2000|491|0|16|GreedyEnhancedFbe|2223,1329479768783
Enhanced FBE 4|275942|562|70|2000|491|0|16|EnhancedFbe|106056,39501779361
Enhanced FBE 1|1540758|3138|111|2000|491|0|17|EnhancedFbe|19100,655194391333
BITR FBE 1|10397907|21177|68|2000|491|0|17|BitrFbe|2833,0651178164985
Enhanced FBE 2|1550578|3158|150|2000|491|0|17|EnhancedFbe|18985,405319822672
BITR FBE 2|10383177|21147|100|2000|491|0|17|BitrFbe|2837,1361895304299
Enhanced FBE 3|1367926|2786|90|2000|491|0|17|EnhancedFbe|21536,246231155779
BITR FBE 3|10390542|21162|86|2000|491|0|17|BitrFbe|2835,1956336830167
Enhanced FBE 4|1331101|2711|201|2000|491|0|17|EnhancedFbe|22089,897454813723
BITR FBE 4|10383668|21148|90|2000|491|0|17|BitrFbe|2837,1223756383579
GE FBE 1|10796599|21989|1075|2000|491|0|18|GreedyEnhancedFbe|2728,6362272045112
BITR FBE 1|2774150|5650|227|2000|491|0|18|BitrFbe|10618,817699115045
GE FBE 2|10816730|22030|997|2000|491|0|18|GreedyEnhancedFbe|2723,3683159328184
BITR FBE 2|2769731|5641|221|2000|491|0|18|BitrFbe|10636,315369615317
GE FBE 3|10819185|22035|1000|2000|491|0|18|GreedyEnhancedFbe|2722,8921715452684
BITR FBE 3|2763348|5628|225|2000|491|0|18|BitrFbe|10659,758706467663
GE FBE 4|10880560|22160|945|2000|491|0|18|GreedyEnhancedFbe|2707,3679151624542
BITR FBE 4|2776114|5654|215|2000|491|0|18|BitrFbe|10611,674920410329
Floating FBE 1|491|1|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 1|14729509|29999|0|2000|491|0|1|StandardFbe|2000
Floating FBE 2|0|0|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|1|StandardFbe|1999,983332777759
Floating FBE 3|0|0|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|1|StandardFbe|1999,9666655555184
Floating FBE 4|0|0|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|1|StandardFbe|1999,9499983332776
Enhanced FBE 1|0|0|1|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 1|14729509|29999|0|2000|491|0|2|StandardFbe|2000
Enhanced FBE 2|0|0|1|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|2|StandardFbe|1999,983332777759
Enhanced FBE 3|0|0|0|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|2|StandardFbe|1999,9666655555184
Enhanced FBE 4|0|0|0|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|2|StandardFbe|1999,9499983332776
GE FBE 1|491|1|0|2000|491|0|3|GreedyEnhancedFbe|60000000
Standard FBE 1|14729509|29999|0|2000|491|0|3|StandardFbe|2000
GE FBE 2|491|1|0|2000|491|0|3|GreedyEnhancedFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|3|StandardFbe|1999,983332777759
GE FBE 3|0|0|1|2000|491|0|3|GreedyEnhancedFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|3|StandardFbe|1999,9666655555184
GE FBE 4|0|0|1|2000|491|0|3|GreedyEnhancedFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|3|StandardFbe|1999,9499983332776
BITR FBE 1|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 1|14729018|29998|0|2000|491|0|4|StandardFbe|2000
BITR FBE 2|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|4|StandardFbe|1999,983332777759
BITR FBE 3|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|4|StandardFbe|1999,9666655555184
BITR FBE 4|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|4|StandardFbe|1999,9499983332776
Floating FBE 1|3658932|7452|165|2000|491|0|5|FloatingFbe|8051,3981481481487
FM FBE 1|7325229|14919|0|2000|491|0|5|FixedMutingFbe|4021,5832160332461
Floating FBE 2|3637819|7409|150|2000|491|0|5|FloatingFbe|8097,5574301525176
FM FBE 2|7325229|14919|0|2000|491|500|5|FixedMutingFbe|4021,5497017226348
Floating FBE 3|3696739|7529|140|2000|491|0|5|FloatingFbe|7969,1774472041452
FM FBE 3|7325229|14919|0|2000|491|1000|5|FixedMutingFbe|4021,5161874120249
Floating FBE 4|3690356|7516|135|2000|491|0|5|FloatingFbe|7981,7112825971262
FM FBE 4|7325229|14919|0|2000|491|1500|5|FixedMutingFbe|4021,4826731014136
Enhanced FBE 1|1447959|2949|1671|2000|491|0|6|EnhancedFbe|20332,22448287555
FM FBE 1|7319828|14908|0|2000|491|0|6|FixedMutingFbe|4024,5505768714775
Enhanced FBE 2|1448941|2951|1592|2000|491|0|6|EnhancedFbe|20307,536767197562
FM FBE 2|7319828|14908|0|2000|491|500|6|FixedMutingFbe|4024,5170378320363
Enhanced FBE 3|1436666|2926|1660|2000|491|0|6|EnhancedFbe|20505,800751879702
FM FBE 3|7319828|14908|0|2000|491|1000|6|FixedMutingFbe|4024,4834987925942
Enhanced FBE 4|1471036|2996|1664|2000|491|0|6|EnhancedFbe|20018,649532710278
FM FBE 4|7319828|14908|0|2000|491|1500|6|FixedMutingFbe|4024,4499597531521
GE FBE 1|10192178|20758|494|2000|491|0|7|GreedyEnhancedFbe|2890,0146449561612
FM FBE 1|3500339|7129|37|2000|491|0|7|FixedMutingFbe|8416,0471314349834
GE FBE 2|10251098|20878|433|2000|491|0|7|GreedyEnhancedFbe|2873,8113325031127
FM FBE 2|3500339|7129|30|2000|491|500|7|FixedMutingFbe|8415,9769953710202
GE FBE 3|10168610|20710|532|2000|491|0|7|GreedyEnhancedFbe|2896,7641718976338
FM FBE 3|3500339|7129|42|2000|491|1000|7|FixedMutingFbe|8415,9068593070569
GE FBE 4|10216237|20807|477|2000|491|0|7|GreedyEnhancedFbe|2883,0667563800644
FM FBE 4|3500339|7129|34|2000|491|1500|7|FixedMutingFbe|8415,8367232430919
BITR FBE 1|6282345|12795|75|2000|491|0|8|BitrFbe|4689,2011723329424
FM FBE 1|6707551|13661|17|2000|491|0|8|FixedMutingFbe|4391,7721982285329
BITR FBE 2|6281363|12793|69|2000|491|0|8|BitrFbe|4689,9789728757905
FM FBE 2|6707551|13661|20|2000|491|500|8|FixedMutingFbe|4391,8819998535982
BITR FBE 3|6278417|12787|70|2000|491|0|8|BitrFbe|4692,222256979745
FM FBE 3|6707551|13661|29|2000|491|1000|8|FixedMutingFbe|4391,8453993119092
BITR FBE 4|6279399|12789|71|2000|491|0|8|BitrFbe|4691,5303776683086
FM FBE 4|6707551|13661|27|2000|491|1500|8|FixedMutingFbe|4391,8087987702211
RM FBE 1|7379239|15029|0|2000|491|0|9|RandomMutingFbe|3992,1485128751078
Floating FBE 1|3786101|7711|140|2000|491|0|9|FloatingFbe|7778,9901439502
RM FBE 2|6365324|12964|0|2000|491|500|9|RandomMutingFbe|4628,0083307621098
Floating FBE 2|3834710|7810|148|2000|491|0|9|FloatingFbe|7682,3719590268875
RM FBE 3|6758124|13764|0|2000|491|1000|9|RandomMutingFbe|4358,9799476896242
Floating FBE 3|3787574|7714|149|2000|491|0|9|FloatingFbe|7777,2028778843651
RM FBE 4|6884311|14021|0|2000|491|1500|9|RandomMutingFbe|4279,0457171385779
Floating FBE 4|3807214|7754|141|2000|491|0|9|FloatingFbe|7737,7687645086398
RM FBE 1|6915244|14084|6|2000|491|0|10|RandomMutingFbe|4260,0113604089738
Enhanced FBE 1|1408679|2869|1592|2000|491|0|10|EnhancedFbe|20890,811781108401
RM FBE 2|6917699|14089|3|2000|491|500|10|RandomMutingFbe|4258,46404996806
Enhanced FBE 2|1390512|2832|1639|2000|491|0|10|EnhancedFbe|21182,88735875706
RM FBE 3|6937830|14130|4|2000|491|1000|10|RandomMutingFbe|4246,0721868365172
Enhanced FBE 3|1360070|2770|1638|2000|491|0|10|EnhancedFbe|21657,74548736462
RM FBE 4|7064017|14387|4|2000|491|1500|10|RandomMutingFbe|4170,1883644957252
Enhanced FBE 4|1375782|2802|1678|2000|491|0|10|EnhancedFbe|21406,82012847966
RM FBE 1|4608035|9385|34|2000|491|0|11|RandomMutingFbe|6392,5412892914219
GE FBE 1|9207232|18752|422|2000|491|0|11|GreedyEnhancedFbe|3199,6577431740611
RM FBE 2|4607053|9383|30|2000|491|500|11|RandomMutingFbe|6393,8505808376849
GE FBE 2|9258787|18857|327|2000|491|0|11|GreedyEnhancedFbe|3181,8141273797528
RM FBE 3|4598215|9365|28|2000|491|1000|11|RandomMutingFbe|6406,0864922584096
GE FBE 3|9188083|18713|452|2000|491|0|11|GreedyEnhancedFbe|3206,2420242612088
RM FBE 4|4590850|9350|33|2000|491|1500|11|RandomMutingFbe|6416,3101604278072
GE FBE 4|9199867|18737|386|2000|491|0|11|GreedyEnhancedFbe|3202,1630463788224
RM FBE 1|7242250|14750|10|2000|491|0|12|RandomMutingFbe|4067,5254237288132
BITR FBE 1|5884144|11984|16|2000|491|0|12|BitrFbe|5006,6300901201603
RM FBE 2|7248142|14762|7|2000|491|500|12|RandomMutingFbe|4064,3205527706273
BITR FBE 2|5851738|11918|87|2000|491|0|12|BitrFbe|5034,2638026514514
RM FBE 3|7226047|14717|11|2000|491|1000|12|RandomMutingFbe|4076,7140042128149
BITR FBE 3|5848792|11912|87|2000|491|0|12|BitrFbe|5036,9360308932164
RM FBE 4|7290368|14848|8|2000|491|1500|12|RandomMutingFbe|4040,7125538793098
BITR FBE 4|5850756|11916|86|2000|491|0|12|BitrFbe|5035,1575193017798
Floating FBE 1|6387419|13009|295|2000|491|0|13|FloatingFbe|4611,983857329541
Enhanced FBE 1|1217680|2480|1350|2000|491|0|13|EnhancedFbe|24183,783870967745
Floating FBE 2|6504277|13247|295|2000|491|0|13|FloatingFbe|4528,9167358647246
Enhanced FBE 2|1209824|2464|1383|2000|491|0|13|EnhancedFbe|24319,607954545456
Floating FBE 3|6448794|13134|293|2000|491|0|13|FloatingFbe|4568,2412060301504
Enhanced FBE 3|1203932|2452|1397|2000|491|0|13|EnhancedFbe|24466,499184339315
Floating FBE 4|6491511|13221|294|2000|491|0|13|FloatingFbe|4537,1654942893874
Enhanced FBE 4|1266780|2580|1404|2000|491|0|13|EnhancedFbe|23255,806976744185
Floating FBE 1|1087565|2215|81|2000|491|0|14|FloatingFbe|27073,130022573365
GE FBE 1|12511662|25482|348|2000|491|0|14|GreedyEnhancedFbe|2354,5612196844831
Floating FBE 2|1053195|2145|100|2000|491|0|14|FloatingFbe|27911,371561771561
GE FBE 2|12476801|25411|341|2000|491|0|14|GreedyEnhancedFbe|2361,1198299948837
Floating FBE 3|1025208|2088|81|2000|491|0|14|FloatingFbe|28725,026819923372
GE FBE 3|12517554|25494|326|2000|491|0|14|GreedyEnhancedFbe|2353,4741115556599
Floating FBE 4|1045339|2129|97|2000|491|0|14|FloatingFbe|28175,394551432597
GE FBE 4|12501842|25462|349|2000|491|0|14|GreedyEnhancedFbe|2356,4520461864736
Floating FBE 1|2538470|5170|148|2000|491|0|15|FloatingFbe|11603,422437137329
BITR FBE 1|9486611|19321|128|2000|491|0|15|BitrFbe|3105,3419077687486
Floating FBE 2|2629305|5355|140|2000|491|0|15|FloatingFbe|11204,042763772177
BITR FBE 2|9502323|19353|96|2000|491|0|15|BitrFbe|3100,292667803441
Floating FBE 3|2561056|5216|139|2000|491|0|15|FloatingFbe|11500,988113496933
BITR FBE 3|9493976|19336|123|2000|491|0|15|BitrFbe|3102,962970624741
Floating FBE 4|2547799|5189|142|2000|491|0|15|FloatingFbe|11561,522451339371
BITR FBE 4|9501832|19352|102|2000|491|0|15|BitrFbe|3100,4261058288544
GE FBE 1|13226558|26938|112|2000|491|0|16|GreedyEnhancedFbe|2227,2425569827005
Enhanced FBE 1|251392|512|91|2000|491|0|16|EnhancedFbe|116655,916015625
GE FBE 2|13216247|26917|142|2000|491|0|16|GreedyEnhancedFbe|2229,0347735631758
Enhanced FBE 2|268577|547|83|2000|491|0|16|EnhancedFbe|108573,26691042047
GE FBE 3|13218702|26922|133|2000|491|0|16|GreedyEnhancedFbe|2228,5852834113366
Enhanced FBE 3|289690|590|70|2000|491|0|16|EnhancedFbe|101515,05593220341
GE FBE 4|13215756|26916|143|2000|491|0|16|GreedyEnhancedFbe|2229,1369817209093
Enhanced FBE 4|329461|671|19|2000|491|0|16|EnhancedFbe|89317,356184798817
Enhanced FBE 1|1534866|3126|52|2000|491|0|17|EnhancedFbe|19184,874920025592
BITR FBE 1|10425403|21233|60|2000|491|0|17|BitrFbe|2825,7643762068474
Enhanced FBE 2|1384129|2819|219|2000|491|0|17|EnhancedFbe|21277,738914508693
BITR FBE 2|10419020|21220|64|2000|491|0|17|BitrFbe|2827,4437323279922
Enhanced FBE 3|1327173|2703|302|2000|491|0|17|EnhancedFbe|22160,469108398076
BITR FBE 3|10431786|21246|57|2000|491|0|17|BitrFbe|2824,0084251153153
Enhanced FBE 4|1321772|2692|256|2000|491|0|17|EnhancedFbe|22266,662704309063
BITR FBE 4|10428349|21239|62|2000|491|0|17|BitrFbe|2824,9909129431703
GE FBE 1|10859447|22117|930|2000|491|0|18|GreedyEnhancedFbe|2712,7745173396029
BITR FBE 1|2773168|5648|224|2000|491|0|18|BitrFbe|10622,587464589235
GE FBE 2|10873195|22145|880|2000|491|0|18|GreedyEnhancedFbe|2709,3676676450664
BITR FBE 2|2745672|5592|259|2000|491|0|18|BitrFbe|10728,778433476395
GE FBE 3|10856501|22111|896|2000|491|0|18|GreedyEnhancedFbe|2713,4874496856769
BITR FBE 3|2764330|5630|237|2000|491|0|18|BitrFbe|10656,731971580817
GE FBE 4|10830478|22058|985|2000|491|0|18|GreedyEnhancedFbe|2720,0774775591622
BITR FBE 4|2751564|5604|263|2000|491|0|18|BitrFbe|10706,634903640257
Floating FBE 1|491|1|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 1|14729509|29999|0|2000|491|0|1|StandardFbe|2000
Floating FBE 2|0|0|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|1|StandardFbe|1999,983332777759
Floating FBE 3|491|1|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|1|StandardFbe|1999,9666655555184
Floating FBE 4|0|0|0|2000|491|0|1|FloatingFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|1|StandardFbe|1999,9499983332776
Enhanced FBE 1|0|0|0|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 1|14729509|29999|0|2000|491|0|2|StandardFbe|2000
Enhanced FBE 2|0|0|1|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|2|StandardFbe|1999,983332777759
Enhanced FBE 3|0|0|0|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|2|StandardFbe|1999,9666655555184
Enhanced FBE 4|0|0|1|2000|491|0|2|EnhancedFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|2|StandardFbe|1999,9499983332776
GE FBE 1|1964|4|0|2000|491|0|3|GreedyEnhancedFbe|14999995,5
Standard FBE 1|14728036|29996|0|2000|491|0|3|StandardFbe|2000
GE FBE 2|1964|4|0|2000|491|0|3|GreedyEnhancedFbe|14999865
Standard FBE 2|14728036|29996|0|2000|491|500|3|StandardFbe|1999,9833311108146
GE FBE 3|1473|3|0|2000|491|0|3|GreedyEnhancedFbe|19999646
Standard FBE 3|14728036|29996|0|2000|491|1000|3|StandardFbe|1999,9666622216293
GE FBE 4|1473|3|0|2000|491|0|3|GreedyEnhancedFbe|19999475
Standard FBE 4|14728527|29997|0|2000|491|1500|3|StandardFbe|1999,9499949994999
BITR FBE 1|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 1|14729018|29998|0|2000|491|0|4|StandardFbe|2000
BITR FBE 2|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 2|14729509|29999|0|2000|491|500|4|StandardFbe|1999,983332777759
BITR FBE 3|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 3|14729509|29999|0|2000|491|1000|4|StandardFbe|1999,9666655555184
BITR FBE 4|491|1|0|2000|491|0|4|BitrFbe|60000000
Standard FBE 4|14729509|29999|0|2000|491|1500|4|StandardFbe|1999,9499983332776
Floating FBE 1|3630945|7395|166|2000|491|0|5|FloatingFbe|8112,9020960108173
FM FBE 1|7329648|14928|0|2000|491|0|5|FixedMutingFbe|4019,1586280814572
Floating FBE 2|3697230|7530|182|2000|491|0|5|FloatingFbe|7965,2873837981415
FM FBE 2|7329648|14928|0|2000|491|500|5|FixedMutingFbe|4019,1251339764203
Floating FBE 3|3647639|7429|175|2000|491|0|5|FloatingFbe|8075,911428186836
FM FBE 3|7329648|14928|0|2000|491|1000|5|FixedMutingFbe|4019,0916398713821
Floating FBE 4|3657459|7449|154|2000|491|0|5|FloatingFbe|8054,6902939991942
FM FBE 4|7329648|14928|0|2000|491|1500|5|FixedMutingFbe|4019,0581457663452
Enhanced FBE 1|1426355|2905|1648|2000|491|0|6|EnhancedFbe|20642,958003442342
FM FBE 1|7318846|14906|0|2000|491|0|6|FixedMutingFbe|4025,0905675566883
Enhanced FBE 2|1478401|3011|1698|2000|491|0|6|EnhancedFbe|19905,541680504815
